,Country,GDP per capita,Móvil,Internet,Banda Ancha,Year
11841,Liechtenstein,105399.260494824,79.2296834,63.37135615,24.82355314,2005
11842,Sri Lanka,1248.69818517034,17.20018963,1.792046794,0.107444425,2005
11843,Lower middle income,959.653146544821,12.94404663,3.757177965,0.111053169217245,2005
11844,Low & middle income,1845.43687903313,23.43421874,6.860263803,1.06801318669285,2005
11845,Lesotho,842.812630961302,12.51361395,2.580245484,0.00225438,2005
11846,Late-demographic dividend,2914.90619767207,37.66355516,12.26485859,2.24291942781168,2005
11847,Lithuania,7854.76527867855,130.1763794,36.22,6.999468942,2005
11848,Luxembourg,80957.9412812232,111.3921396,70.0,15.3109588,2005
11849,Latvia,7594.90238431362,83.10869528,46.0,2.698498619,2005
11850,"Macao SAR, China",25183.132681202,110.3343012,34.86292717,14.08902824,2005
11851,St. Martin (French part),,,,,2005
11852,Morocco,2018.02554710957,40.69143563,15.08444452,0.818037796,2005
11853,Monaco,124197.275382905,50.7963242,55.46482606,28.07079751,2005
11854,Moldova,1034.70705816743,26.20156839,14.63027046,0.249922282,2005
11855,Madagascar,319.537475081164,2.782770794,0.567721802,,2005
11856,Maldives,3640.0121322011,63.70929389,6.869605067,1.019999499,2005
11857,Middle East & North Africa,4704.36998956951,28.35411975,9.841716262,0.876170015615338,2005
11858,Mexico,8277.67156384567,44.45889887,17.21,1.81345061,2005
11859,Marshall Islands,2471.35204589464,1.194397191,3.878702398,,2005
11860,Middle income,1952.00798005131,25.13123798,7.394528648,1.12720143158259,2005
11861,North Macedonia,3072.67857251806,54.89592884,26.45,0.603609328,2005
11862,Mali,489.021336942005,5.964424451,0.507063136,,2005
11863,Malta,15888.1723209834,80.06365948,41.24,12.70446531,2005
11864,Myanmar,216.311501416722,0.262921757,0.065238856,0.000496426,2005
11865,Middle East & North Africa (excluding high income),2631.70499088195,22.09034992,8.624792927,,2005
11866,Montenegro,3674.6179242797,88.12912583,27.1,1.243528864,2005
11867,Mongolia,998.829388045669,22.05516572,,0.071246948,2005
11868,Northern Mariana Islands,18763.1527755672,,,,2005
11869,Mozambique,416.809824183966,7.338482014,0.854357118,,2005
11870,Mauritania,970.842360719242,24.65499898,0.669966475,0.005422933,2005
11871,Mauritius,5282.90602155635,53.75011354,15.17222875,0.441733776,2005
11872,Malawi,289.555214787188,3.335693023,0.384489334,0.003199759,2005
11873,Malaysia,5587.02477972975,76.07837743,48.62917025,1.880453524,2005
11874,North America,43360.4465334836,67.46732149,68.33044035,17.7795098513561,2005
11875,Namibia,3739.53171740574,23.15701226,4.010046644,0.006913203,2005
11876,New Caledonia,26861.6984350711,56.78559647,32.35901475,4.060192352,2005
11877,Niger,321.723661184348,2.376995739,0.221341351,0.001556024,2005
11878,Nigeria,1268.38346158479,13.38494067,3.549155718,0.000360062,2005
11879,Nicaragua,1162.28968513428,20.58177613,2.566351177,0.193686347,2005
11880,Netherlands,41979.0558457881,96.74251327,81.0,25.05016448,2005
11881,Norway,66810.478520868,102.6355658,81.99,21.40049875,2005
11882,Nepal,315.805629997361,0.882969178,0.826551266,,2005
11883,Nauru,,,,,2005
11884,New Zealand,27751.0654708859,85.36147441,62.72021237,7.762332375,2005
11885,OECD members,30180.9771376527,78.2223414,52.62491647,13.1641630584304,2005
11886,Oman,12377.0800076389,53.09007343,6.68358142,0.527227266,2005
11887,Other small states,8008.48030270012,39.28070023,12.94338024,2.15102921652248,2005
11888,Pakistan,748.922589270883,7.966864434,6.332329098,0.009107695,2005
11889,Panama,4916.90761156463,52.51129281,11.48400928,0.527503163,2005
11890,Peru,2729.49917213529,20.03634159,17.1,1.265413641,2005
11891,Philippines,1244.3487406527,40.28785566,5.397636329,0.142482733,2005
11892,Palau,9626.61241407198,30.58996006,,0.505535615,2005
11893,Papua New Guinea,749.186511555671,1.154751657,1.716190476,,2005
11894,Poland,8021.50574346795,76.01561096,38.81,2.463343471,2005
11895,Pre-demographic dividend,810.320921971691,8.258216754,1.718641232,,2005
11896,Puerto Rico,21959.322696986,54.88782834,23.40005045,3.256377053,2005
11897,"Korea, Dem. People's Rep.",,0.0,0.0,,2005
11898,Portugal,18773.1253616354,108.9338959,34.99,11.09045586,2005
11899,Paraguay,1843.634107636,32.39987802,7.907007861,0.096152261,2005
11900,West Bank and Gaza,1543.70141392774,15.86333669,16.005,0.208582486,2005
11901,Pacific island small states,2568.75066216424,14.54379303,5.576152832,0.439723715868166,2005
11902,Post-demographic dividend,34154.4768850769,82.27312722,58.50482513,15.3969792514862,2005
11903,French Polynesia,,46.3714352,21.54218547,4.250714893,2005
11904,Qatar,51455.9509428993,82.82294295,24.73349378,2.959154904,2005
11905,Romania,4617.92901643258,62.35213408,21.5,1.760680191,2005
11906,Russian Federation,5323.46308263383,83.52351405,15.2266732,1.105990532,2005
11907,Rwanda,331.690113448529,2.52231422,0.556041165,0.013348092,2005
11908,South Asia,691.692617164966,7.69918192,2.555646457,0.102486062626155,2005
11909,Saudi Arabia,13791.454761932,59.47293905,12.70503599,0.284671981,2005
11910,Sudan,914.16652228893,4.749691364,1.292040678,0.00329735,2005
11911,Senegal,992.688058138543,15.60043195,4.786684083,0.162559165,2005
11912,Singapore,29961.2632774569,102.7876635,61.0,15.38321963,2005
11913,Solomon Islands,1014.855280274,1.276818509,0.844307573,0.095761388,2005
11914,Sierra Leone,292.349066330563,,0.21539161,,2005
11915,El Salvador,2428.56887928932,39.84970233,4.2,0.699159617,2005
11916,San Marino,60900.5432888271,58.4845178,50.2595642,4.160414677,2005
11917,Somalia,,4.786125749,1.077327839,,2005
11918,Serbia,3720.47915467431,73.72001754,26.3,0.447963596,2005
11919,Sub-Saharan Africa (excluding high income),1081.14201325486,11.99027261,2.029901152,0.0387346760598528,2005
11920,South Sudan,,,,,2005
11921,Sub-Saharan Africa,1082.24061946472,11.99666823,2.032654433,0.0388953667910686,2005
11922,Small states,7492.65768961253,43.10342311,13.72123993,2.00713587006938,2005
11923,Sao Tome and Principe,866.504995638803,7.590555781,13.75948422,,2005
11924,Suriname,3590.64818332412,46.60696266,6.403086288,0.221637596,2005
11925,Slovak Republic,11685.7548224391,84.09714977,55.19,3.362460532,2005
11926,Slovenia,18098.9085440003,88.18311599,46.81,9.857261441,2005
11927,Sweden,43437.0631164776,100.7233071,84.83,27.90248028,2005
11928,Eswatini,3083.83814075588,19.4065666,3.696961073,,2005
11929,Sint Maarten (Dutch part),,,,,2005
11930,Seychelles,11092.5107357824,66.33652197,25.41326815,1.069398069,2005
11931,Syrian Arab Republic,7309.10787613772,16.06650903,5.648106049,0.01470494,2005
11932,Turks and Caicos Islands,20533.1876086725,,,,2005
11933,Chad,658.566973042801,2.07990129,0.3992577,,2005
11934,East Asia & Pacific (IDA & IBRD countries),1657.91174062867,28.31387775,8.417823143,2.05313775476958,2005
11935,Europe & Central Asia (IDA & IBRD countries),4696.16930147121,62.44504457,15.01914019,1.1830449815776,2005
11936,Togo,406.562366042383,7.727420148,1.8,,2005
11937,Thailand,2894.06265596401,46.56376115,15.02600436,0.849170532,2005
11938,Tajikistan,340.583183232527,3.903188552,0.298690024,,2005
11939,Turkmenistan,1704.41538021505,2.208366301,0.997256559,,2005
11940,Latin America & the Caribbean (IDA & IBRD countries),5014.32956696018,44.02370507,16.68477739,1.56728809903192,2005
11941,Timor-Leste,464.545938721574,3.323368186,0.099031768,0.002210755,2005
11942,Middle East & North Africa (IDA & IBRD countries),2643.68966854285,22.16426304,8.537191673,,2005
11943,Tonga,2594.41873934395,29.60408305,4.907782762,0.639215103,2005
11944,South Asia (IDA & IBRD),691.692617164966,7.69918192,2.555646457,0.102486062626155,2005
11945,Sub-Saharan Africa (IDA & IBRD countries),1082.24061946472,11.99666823,2.032654433,0.0388953667910686,2005
11946,Trinidad and Tobago,12327.2807128582,71.27640374,28.97671243,0.833242062,2005
11947,Tunisia,3193.20435786446,56.20713084,9.655086542,0.173873535,2005
11948,Turkey,7456.2961006749,64.22199873,15.46,2.341217648,2005
11949,Tuvalu,2184.56525884837,13.0,,1.5,2005
11950,Tanzania,492.631339721454,7.708648459,1.1,0.006733364,2005
11951,Uganda,333.731576250845,4.751019385,1.742205503,0.003070301,2005
11952,Ukraine,1894.47078133884,64.00536482,3.749764415,0.277231827,2005
11953,Upper middle income,3115.85697234371,39.24271918,11.62440018,2.19937098565631,2005
11954,Uruguay,5226.94409982496,34.76795584,20.08818956,1.461224522,2005
11955,United States,44114.7477810544,69.05236638,67.96805292,17.34151705,2005
11956,Uzbekistan,546.776850185552,2.724404981,3.343509888,0.031296602,2005
11957,St. Vincent and the Grenadines,5070.38152066094,65.01924245,9.198278082,3.357762351,2005
11958,"Venezuela, RB",5504.97724046148,47.27417405,12.55299791,1.347578603,2005
11959,British Virgin Islands,,,,,2005
11960,Virgin Islands (U.S.),40828.7460927775,74.49394215,27.34431967,2.752472308,2005
11961,Vietnam,687.479727391611,11.44327269,12.73992929,0.250527655,2005
11962,Vanuatu,1887.22657627559,6.06454449,5.082333808,0.028191627,2005
11963,World,7336.60942433055,33.76611538,15.70009933,3.65881126933255,2005
11964,Samoa,2590.48985822858,13.35358627,3.352592112,0.036165963,2005
11965,Kosovo,,32.30209935,,,2005
11966,"Yemen, Rep.",832.844198687909,11.32696411,1.048597934,0.00744999,2005
11967,South Africa,6033.10149088554,70.92634029,7.48854253,0.345212877,2005
11968,Zambia,702.741118447779,8.008934024,2.851752261,0.002108593,2005
11969,Zimbabwe,476.555402524382,5.358335088,2.4,0.08433596,2005
11970,Aruba,24046.2263769373,108.1282107,28.0,13.83759446,2006
11971,Africa Eastern and Southern,1237.11180175654,16.80095702,2.13614074,0.112406495100231,2006
11972,Afghanistan,263.733601866274,9.534904581,2.107123645,0.001891571,2006
11973,Africa Western and Central,1252.59514686795,19.07718537,3.463236378,,2006
11974,Angola,2599.56594793067,15.15947895,1.5,0.037012589,2006
11975,Albania,2972.74292399799,62.35298419,9.609991316,,2006
11976,Andorra,42674.7589681092,85.1974862,48.936847,18.04600398,2006
11977,Arab World,4754.76885405143,38.09822498,11.6967073,0.493235367076755,2006
11978,United Arab Emirates,41907.4214695701,104.134185,52.0,4.539850956,2006
11979,Argentina,5919.01233837714,80.19976545,20.9272021,4.030842244,2006
11980,Armenia,2158.1480742298,42.58388328,5.631787777,,2006
11981,American Samoa,8340.52343974691,,,,2006
11982,Antigua and Barbuda,13995.8044243845,133.2184659,30.0,1.863271426,2006
11983,Australia,36117.487983674,96.26672665,66.0,19.00001184,2006
11984,Austria,40635.2818159724,112.0170885,63.6,17.2835331,2006
11985,Azerbaijan,2473.08181863536,38.5103566,11.99217733,0.04582773,2006
11986,Burundi,167.376462504995,2.628863954,0.65759259,,2006
11987,Belgium,38672.7059429767,92.72939576,59.72,23.08574576,2006
11988,Benin,856.054916559873,12.84824429,1.537854346,0.018230726,2006
11989,Burkina Faso,473.449868166334,7.351161053,0.632707564,0.012401317,2006
11990,Bangladesh,509.640189887604,13.57566319,1.0,,2006
11991,Bulgaria,4523.0508329806,108.1562445,27.09,5.040904142,2006
11992,Bahrain,19307.5089373876,94.68029607,28.24395243,4.03039175,2006
11993,"Bahamas, The",30713.7980618188,76.42349856,26.0,5.011887032,2006
11994,Bosnia and Herzegovina,3416.51237566203,50.13565537,25.12238569,1.062297367,2006
11995,Belarus,3847.43412382153,62.62554662,16.2,0.119986765,2006
11996,Belize,4155.32388497209,40.50403496,24.0,2.486879095,2006
11997,Bermuda,95221.8588720301,90.71971984,69.89965516,35.68862456,2006
11998,Bolivia,1218.87407027713,30.61209654,6.200671255,0.187207717,2006
11999,Brazil,5886.39152194816,53.10093266,28.17838018,2.533386822,2006
12000,Barbados,15199.5675286062,85.45537108,55.3,13.98314095,2006
12001,Brunei Darussalam,30979.9628427354,81.40159832,42.18634916,2.420981843,2006
12002,Bhutan,1330.97744400874,12.48505499,4.518317258,,2006
12003,Botswana,5521.99060810445,44.83176717,4.289932975,0.098044129,2006
12004,Central African Republic,354.670863314704,2.671154854,0.311159173,,2006
12005,Canada,40504.0607253203,57.62395885,72.4,24.72263335,2006
12006,Central Europe and the Baltics,9481.35673639443,96.99382091,40.80060882,7.77503863043785,2006
12007,Switzerland,59300.6172165015,99.70768138,75.7,27.48988396,2006
12008,Channel Islands,63243.3738330439,,,,2006
12009,Chile,9464.54850677338,76.13071604,34.49775117,6.1857333,2006
12010,China,2099.22943460734,34.44822335,10.52315262,3.799512213,2006
12011,Cote d'Ivoire,1347.98882431013,21.67656203,1.524900791,0.053319354,2006
12012,Cameroon,1147.4365999036,17.20808878,2.028744791,0.002310182,2006
12013,"Congo, Dem. Rep.",255.433043197206,7.804212083,0.29605361,,2006
12014,"Congo, Rep.",2153.49174337774,24.49838337,2.007990079,,2006
12015,Colombia,3741.09283661274,68.89374311,15.34167454,1.453851757,2006
12016,Comoros,1114.94528131922,5.886897873,2.2,,2006
12017,Cabo Verde,2361.38010115423,23.20225078,6.808911008,0.386640237,2006
12018,Costa Rica,5227.46595193306,33.22393826,25.1,1.91758572,2006
12019,Caribbean small states,8201.29050985631,82.40363352,22.29266562,3.09721638360778,2006
12020,Cuba,4683.56906667746,1.356110797,11.15960131,,2006
12021,Curacao,,,,,2006
12022,Cayman Islands,82801.5426595892,182.4182105,44.5,,2006
12023,Cyprus,26729.3234045802,114.4986146,35.83,8.323525531,2006
12024,Czech Republic,15261.7975911138,120.4647441,47.93,10.80242448,2006
12025,Germany,36323.4477421822,105.1303054,72.16,18.38319724,2006
12026,Djibouti,967.679583807819,5.640458969,1.270041159,0.019130012,2006
12027,Dominica,5518.42319991872,101.1058005,39.3981743,6.080488702,2006
12028,Denmark,52026.9995142723,107.050897,86.65,31.87409699,2006
12029,Dominican Republic,4109.03359145391,49.96003769,14.84492837,1.115994188,2006
12030,Algeria,3478.71000237566,62.41774249,7.375984956,0.505335721,2006
12031,East Asia & Pacific (excluding high income),1958.51950542194,33.57917762,10.16802448,2.80600015029692,2006
12032,Early-demographic dividend,2059.47823121881,25.3030054,5.752670954,0.560773023267406,2006
12033,East Asia & Pacific,5137.18496585466,39.21674049,16.63753357,4.92432469025333,2006
12034,Europe & Central Asia (excluding high income),5279.33901967704,80.28501422,14.97074347,2.12679325194383,2006
12035,Europe & Central Asia,20785.3319010138,94.82773105,38.03142574,10.7099261551165,2006
12036,Ecuador,3328.88415626323,60.35150615,7.2,0.327183609,2006
12037,"Egypt, Arab Rep.",1397.43669004643,23.4164801,13.66,0.336299833,2006
12038,Euro area,33768.5894544427,106.6546625,54.84001905,17.4689092483054,2006
12039,Eritrea,415.036030549833,2.124456644,,,2006
12040,Spain,28365.3134896346,102.1608026,50.37,15.06668054,2006
12041,Estonia,12639.4000677296,122.9246689,63.51,18.2901117,2006
12042,Ethiopia,194.687432935553,1.104228268,0.310592657,0.00033253,2006
12043,European Union,29072.6129290024,104.2698514,52.55020496,15.762173194305,2006
12044,Fragile and conflict affected situations,1453.2483368559,15.75665879,3.231802728,,2006
12045,Finland,41188.0936997302,107.4374168,79.66,27.07726077,2006
12046,Fiji,3715.93265705693,34.3847464,9.6000384,1.02673125,2006
12047,France,36443.6263055433,83.99106172,46.87,20.66529336,2006
12048,Faroe Islands,41521.6750574783,104.5467861,69.35944512,27.46903247,2006
12049,"Micronesia, Fed. Sts.",2406.11441152466,17.66710006,12.75033925,0.090157634,2006
12050,Gabon,7221.36987650987,62.78961956,5.489200803,0.12327361,2006
12051,United Kingdom,44654.0969208924,115.2192759,68.82,21.39544538,2006
12052,Georgia,1996.05712927664,40.66830242,7.526876845,0.644434473,2006
12053,Ghana,913.393849309942,23.26837304,2.723175973,0.056968447,2006
12054,Gibraltar,,65.83475477,45.29864751,,2006
12055,Guinea,453.403713310942,,0.637492123,,2006
12056,"Gambia, The",662.362877179135,25.40741276,5.237691158,,2006
12057,Guinea-Bissau,430.003940275091,11.42074404,2.057196705,,2006
12058,Equatorial Guinea,12857.3688248227,15.29644511,1.279193596,0.022944668,2006
12059,Greece,24801.1577837357,98.16363153,32.25,4.364506472,2006
12060,Grenada,6658.22358599046,44.02142319,21.39599117,5.283371294,2006
12061,Greenland,35458.1231210482,94.60953819,59.36168727,16.17665128,2006
12062,Guatemala,2251.08796275499,53.58463647,6.5,0.291109494,2006
12063,Guam,26713.0583867531,,43.851443,,2006
12064,Guyana,3188.67316016589,53.5946609,,,2006
12065,High income,35552.588665631,91.43806683,61.41034383,18.5691338650216,2006
12066,"Hong Kong SAR, China",28224.2150609389,138.8419425,60.8,26.40721662,2006
12067,Honduras,1420.13439576879,29.35117283,7.8,,2006
12068,Heavily indebted poor countries (HIPC),584.156133804935,10.70615069,1.558360149,0.0269613338157319,2006
12069,Croatia,11797.4744733882,100.5587794,37.98,5.760989408,2006
12070,Haiti,804.524511910761,12.84138693,6.796000481,,2006
12071,Hungary,11493.1004118789,99.10564734,47.06,11.92553084,2006
12072,IBRD only,2684.9923596497,37.59234431,10.51848872,1.89967151285264,2006
12073,IDA & IBRD total,2269.44033500194,32.3015945,8.864770244,1.60777060033092,2006
12074,IDA total,849.442079883401,13.85911583,2.899038891,,2006
12075,IDA blend,1127.15712017822,19.89046112,5.477430755,,2006
12076,Indonesia,1589.80148866142,27.82291059,4.764813134,0.084758622,2006
12077,IDA only,710.93795107389,10.78909526,1.514952868,,2006
12078,Isle of Man,42107.8372346818,,,,2006
12079,India,806.753280628799,14.24727183,2.805499865,0.197342519,2006
12080,Not classified,,,,,2006
12081,Ireland,54283.6817843499,110.8615681,54.82,13.27700436,2006
12082,"Iran, Islamic Rep.",3774.35805548168,21.80616729,8.76,0.141733882,2006
12083,Iraq,2373.20944765192,34.04739428,0.952344244,9.47e-05,2006
12084,Iceland,57492.9342498703,100.7346857,89.51,29.27332177,2006
12085,Israel,21853.140239801,125.7928698,27.88107446,21.27042676,2006
12086,Italy,33501.6581673044,137.366591,37.99,14.51493313,2006
12087,Jamaica,4331.29205282124,82.58220372,16.4,2.477593181,2006
12088,Jordan,2513.02873201623,72.48720696,13.86710879,0.811510897,2006
12089,Japan,35991.546002862,77.73234294,68.68527032,20.58737279,2006
12090,Kazakhstan,5291.57530451457,50.00066233,3.268369051,0.196125486,2006
